# ['bins', '4_fold_vv', '5_fold_vv', '6_fold_vv']
0.00000	0.00000	0.00000	0.00000
0.00501	0.00000	0.00000	0.00000
0.01001	0.00000	0.00000	0.00000
0.01502	0.00000	0.00000	0.00000
0.02002	0.00000	0.00000	0.00000
0.02503	0.00000	0.00000	0.00000
0.03003	0.00000	0.00000	0.00000
0.03504	0.00000	0.00000	0.00000
0.04004	0.00000	0.00000	0.00000
0.04505	0.00000	0.00000	0.00000
0.05005	0.00000	0.00000	0.00000
0.05506	0.00000	0.00000	0.00000
0.06006	0.00000	0.00000	0.00000
0.06507	0.00000	0.00000	0.00000
0.07007	0.00000	0.00000	0.00000
0.07508	0.00000	0.00000	0.00000
0.08008	0.00000	0.00000	0.00000
0.08509	0.00000	0.00000	0.00000
0.09009	0.00000	0.00000	0.00000
0.09510	0.00000	0.00000	0.00000
0.10010	0.00000	0.00000	0.00000
0.10511	0.00000	0.00000	0.00000
0.11011	0.00000	0.00000	0.00000
0.11512	0.00000	0.00000	0.00000
0.12012	0.00000	0.00000	0.00000
0.12513	0.00000	0.00000	0.00000
0.13013	0.00000	0.00000	0.00000
0.13514	0.00000	0.00000	0.00000
0.14014	0.00000	0.00000	0.00000
0.14515	0.00000	0.00000	0.00000
0.15015	0.00000	0.00000	0.00000
0.15516	0.00000	0.00000	0.00000
0.16016	0.00000	0.00000	0.00000
0.16517	0.00000	0.00000	0.00000
0.17017	0.00000	0.00000	0.00000
0.17518	0.00000	0.00000	0.00000
0.18018	0.00000	0.00000	0.00000
0.18519	0.00000	0.00000	0.00000
0.19019	0.00000	0.00000	0.00000
0.19520	0.00000	0.00000	0.00000
0.20020	0.00000	0.00000	0.00000
0.20521	0.00000	0.00000	0.00000
0.21021	0.00000	0.00000	0.00000
0.21522	0.00000	0.00000	0.00000
0.22022	0.00000	0.00000	0.00000
0.22523	0.00000	0.00000	0.00000
0.23023	0.00000	0.00000	0.00000
0.23524	0.00000	0.00000	0.00000
0.24024	0.00000	0.00000	0.00000
0.24525	0.00000	0.00000	0.00000
0.25025	0.00000	0.00000	0.00000
0.25526	0.00000	0.00000	0.00000
0.26026	0.00000	0.00000	0.00000
0.26527	0.00000	0.00000	0.00000
0.27027	0.00000	0.00000	0.00000
0.27528	0.00000	0.00000	0.00000
0.28028	0.00000	0.00000	0.00000
0.28529	0.00000	0.00000	0.00000
0.29029	0.00000	0.00000	0.00000
0.29530	0.00000	0.00000	0.00000
0.30030	0.00000	0.00000	0.00000
